,Unnamed: 0,dyad_gameid,trial_num,turn_num,message_id,workerID,block,phrases,scene,tower,message_num,message,content,refExps,leftTarget,rightTarget,tower_pair,rep
109,109,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,4,5d443821-8a7f-03ae-3ad2-3fbf2e573864,1,1,blue,0.0,0,2,"blue 9,1
",blue,,L,C,L_C,1
110,110,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,6,9bde299d-da28-6b7a-4d6d-99a628d798b4,0,1,red,0.0,0,3,"red 2,2",red,,L,C,L_C,1
111,111,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,6,9bde299d-da28-6b7a-4d6d-99a628d798b4,1,1,red,0.0,0,3,"red 2,2",red,,L,C,L_C,1
112,112,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,8,74f8c57b-24c5-82ca-eab3-c4d8d4e4004b,0,1,red,0.0,0,4,"red 2, 4",red,,L,C,L_C,1
113,113,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,8,74f8c57b-24c5-82ca-eab3-c4d8d4e4004b,1,1,red,0.0,0,4,"red 2, 4",red,,L,C,L_C,1
114,114,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,10,7a658abe-1188-afa1-f660-ffd5119fc1c4,0,1,red,0.0,0,5,"red 9,2",red,,L,C,L_C,1
115,115,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,10,7a658abe-1188-afa1-f660-ffd5119fc1c4,1,1,red,0.0,0,5,"red 9,2",red,,L,C,L_C,1
116,116,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,12,68f49b51-f3fa-8613-90ed-41f464aba3f6,0,1,red,0.0,0,6,"red 9,4",red,,L,C,L_C,1
117,117,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,12,68f49b51-f3fa-8613-90ed-41f464aba3f6,1,1,red,0.0,0,6,"red 9,4",red,,L,C,L_C,1
118,118,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,14,7b777bf2-43f9-8cbd-179d-221d8e5f37fa,0,1,blue,0.0,0,7,"blue 9,6
",blue,,L,C,L_C,1
119,119,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,0.0,14,7b777bf2-43f9-8cbd-179d-221d8e5f37fa,1,1,blue,0.0,0,7,"blue 9,6
",blue,,L,C,L_C,1
120,120,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,0,4bf41e10-1c62-2f82-d081-3d923aca43f2,0,1,blue,0.0,0,0,"blue 2,1",blue,,L,Pi,L_Pi,1
121,121,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,0,4bf41e10-1c62-2f82-d081-3d923aca43f2,1,1,blue,0.0,0,0,"blue 2,1",blue,,L,Pi,L_Pi,1
122,122,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,2,181a218e-cfd6-4560-5c05-c1f3241d3e27,0,1,blue,0.0,0,1,"blue 4,1",blue,,L,Pi,L_Pi,1
123,123,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,2,181a218e-cfd6-4560-5c05-c1f3241d3e27,1,1,blue,0.0,0,1,"blue 4,1",blue,,L,Pi,L_Pi,1
124,124,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,4,0e8472a7-dd33-2379-a88f-58c1237d7b90,0,1,red,0.0,0,2,"red 2,2
",red,,L,Pi,L_Pi,1
125,125,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,4,0e8472a7-dd33-2379-a88f-58c1237d7b90,1,1,red,0.0,0,2,"red 2,2
",red,,L,Pi,L_Pi,1
126,126,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,6,96248805-2305-e6d3-aa61-353ad2b00078,0,1,red,0.0,0,3,"red 2,4",red,,L,Pi,L_Pi,1
127,127,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,6,96248805-2305-e6d3-aa61-353ad2b00078,1,1,red,0.0,0,3,"red 2,4",red,,L,Pi,L_Pi,1
128,128,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,8,0876daaa-01ce-5fc6-32d1-16fe8f08963c,0,1,red,0.0,0,4,"red 8,1",red,,L,Pi,L_Pi,1
129,129,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,8,0876daaa-01ce-5fc6-32d1-16fe8f08963c,1,1,red,0.0,0,4,"red 8,1",red,,L,Pi,L_Pi,1
130,130,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,10,b325442c-8eeb-3fd8-6783-b0c3dcae667e,0,1,red,0.0,0,5,"red 11, 1",red,,L,Pi,L_Pi,1
131,131,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,10,b325442c-8eeb-3fd8-6783-b0c3dcae667e,1,1,red,0.0,0,5,"red 11, 1",red,,L,Pi,L_Pi,1
132,132,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,12,b6d066f2-7d87-4566-9a0a-80bec15dfcfc,0,1,blue,0.0,0,6,"blue 8, 3",blue,,L,Pi,L_Pi,1
133,133,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,12,b6d066f2-7d87-4566-9a0a-80bec15dfcfc,1,1,blue,0.0,0,6,"blue 8, 3",blue,,L,Pi,L_Pi,1
134,134,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,14,79140a61-ee65-afeb-1b67-4518b0bf7f14,0,1,blue,0.0,0,7,"blue 10, 3",blue,,L,Pi,L_Pi,1
135,135,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,1.0,14,79140a61-ee65-afeb-1b67-4518b0bf7f14,1,1,blue,0.0,0,7,"blue 10, 3",blue,,L,Pi,L_Pi,1
136,136,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,0,c7afae8f-dfec-b2ae-58e7-60bf8f3e64f4,0,1,blue,0.0,0,0,"blue 3,1",blue,,C,Pi,C_Pi,1
137,137,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,0,c7afae8f-dfec-b2ae-58e7-60bf8f3e64f4,1,1,blue,0.0,0,0,"blue 3,1",blue,,C,Pi,C_Pi,1
138,138,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,2,af8c96a9-18f7-e499-df61-c53457d1d37c,0,1,red,0.0,0,1,"red 3,2",red,,C,Pi,C_Pi,1
139,139,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,2,af8c96a9-18f7-e499-df61-c53457d1d37c,1,1,red,0.0,0,1,"red 3,2",red,,C,Pi,C_Pi,1
140,140,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,4,7f6bf51b-3a05-c0b7-3ddf-55b2015128db,0,1,red,0.0,0,2,another red on top of that one,red,,C,Pi,C_Pi,1
141,141,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,4,7f6bf51b-3a05-c0b7-3ddf-55b2015128db,1,1,another red,0.0,0,2,another red on top of that one,another red,,C,Pi,C_Pi,1
142,142,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,6,4642cddb-4fbe-2aae-fbf7-0946d6ada066,0,1,blue,0.0,0,3,"blue 3, 6",blue,,C,Pi,C_Pi,1
143,143,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,6,4642cddb-4fbe-2aae-fbf7-0946d6ada066,1,1,blue,0.0,0,3,"blue 3, 6",blue,,C,Pi,C_Pi,1
144,144,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,8,5ad8712d-7ee1-a2a3-024b-fe48398071b1,0,1,red,0.0,0,4,"red 8,1
",red,,C,Pi,C_Pi,1
145,145,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,8,5ad8712d-7ee1-a2a3-024b-fe48398071b1,1,1,red,0.0,0,4,"red 8,1
",red,,C,Pi,C_Pi,1
146,146,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,10,ed3032ed-824c-6948-f474-b1a4f2684ee1,0,1,red,0.0,0,5,"red 11, 1",red,,C,Pi,C_Pi,1
147,147,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,10,ed3032ed-824c-6948-f474-b1a4f2684ee1,1,1,red,0.0,0,5,"red 11, 1",red,,C,Pi,C_Pi,1
148,148,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,12,4e051eea-13d7-2846-1777-6c3a57435d9c,0,1,blue,0.0,0,6,"just like the last time with the blue blocks on top 8,3",blue,,C,Pi,C_Pi,1
149,149,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,12,4e051eea-13d7-2846-1777-6c3a57435d9c,1,2,"last time, blue blocks",0.0,1,6,"just like the last time with the blue blocks on top 8,3",last time blue blocks,,C,Pi,C_Pi,1
150,150,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,14,bd2cdb8d-39eb-fa32-6c1b-681192dbd613,0,0,,0.0,0,7,perfect,,,C,Pi,C_Pi,1
151,151,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,2.0,14,bd2cdb8d-39eb-fa32-6c1b-681192dbd613,1,0,,0.0,0,7,perfect,,,C,Pi,C_Pi,1
152,152,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,0,dc58ea6a-6193-db51-f6ac-a9b45e146c30,0,1,blue,0.0,0,0,"blue 3,1",blue,,C,L,C_L,2
153,153,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,0,dc58ea6a-6193-db51-f6ac-a9b45e146c30,1,1,blue,0.0,0,0,"blue 3,1",blue,,C,L,C_L,2
154,154,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,2,49b3fe66-3b4c-0730-253d-f737c2185e77,0,1,red,0.0,0,1,"red 3,2",red,,C,L,C_L,2
155,155,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,2,49b3fe66-3b4c-0730-253d-f737c2185e77,1,1,red,0.0,0,1,"red 3,2",red,,C,L,C_L,2
156,156,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,4,c6b7e7cb-be0d-24ed-3306-1611ef96a214,0,1,red,0.0,0,2,anothe red,red,,C,L,C_L,2
157,157,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,4,c6b7e7cb-be0d-24ed-3306-1611ef96a214,1,1,anothe red,0.0,0,2,anothe red,anothe red,,C,L,C_L,2
158,158,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,6,c814ed3c-e166-c6ab-a8f6-14bd7b2aa677,0,1,blue,0.0,0,3,blue like same as last,blue,,C,L,C_L,2
159,159,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,6,c814ed3c-e166-c6ab-a8f6-14bd7b2aa677,1,1,blue,0.0,0,3,blue like same as last,blue,,C,L,C_L,2
160,160,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,8,9cc753ad-6264-190f-486c-0adf5bf26ec8,0,1,blue,0.0,0,4,"blue 8, 1",blue,,C,L,C_L,2
161,161,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,8,9cc753ad-6264-190f-486c-0adf5bf26ec8,1,1,blue,0.0,0,4,"blue 8, 1",blue,,C,L,C_L,2
162,162,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,10,1e94eb4b-c74f-73ca-d4c6-67bb211e55c3,0,1,blue,0.0,0,5,another blue to the right of that one,blue,,C,L,C_L,2
163,163,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,10,1e94eb4b-c74f-73ca-d4c6-67bb211e55c3,1,1,blue,0.0,0,5,another blue to the right of that one,blue,,C,L,C_L,2
164,164,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,12,de5fe0ee-8010-9500-5ae5-253066b48fc6,0,1,red,0.0,0,6,"red 8,2",red,,C,L,C_L,2
165,165,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,12,de5fe0ee-8010-9500-5ae5-253066b48fc6,1,1,red,0.0,0,6,"red 8,2",red,,C,L,C_L,2
166,166,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,14,b594b706-a7fb-881e-3a88-a4ab78916712,0,1,red,0.0,0,7,another red on top of that one,red,,C,L,C_L,2
167,167,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,3.0,14,b594b706-a7fb-881e-3a88-a4ab78916712,1,1,another red,0.0,0,7,another red on top of that one,another red,,C,L,C_L,2
168,168,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,0,5bd71dc6-ea75-e34d-a1d5-34025fba6dc2,0,1,"red, house",0.0,1,0,"the shape is like a house: red 2,1",red house,,Pi,C,Pi_C,2
169,169,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,0,5bd71dc6-ea75-e34d-a1d5-34025fba6dc2,1,1,"a house, red",0.0,1,0,"the shape is like a house: red 2,1",a house red,,Pi,C,Pi_C,2
170,170,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,2,f902d6c0-5bf5-7279-4704-768e6e927501,0,1,red,0.0,0,1,"red 5,1",red,,Pi,C,Pi_C,2
171,171,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,2,f902d6c0-5bf5-7279-4704-768e6e927501,1,1,red,0.0,0,1,"red 5,1",red,,Pi,C,Pi_C,2
172,172,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,4,b6e0eac2-c42b-f4c4-c46f-5825669ff1b9,0,1,blue,0.0,0,2,now blues on top,blue,,Pi,C,Pi_C,2
173,173,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,4,b6e0eac2-c42b-f4c4-c46f-5825669ff1b9,1,1,blues,0.0,0,2,now blues on top,blues,,Pi,C,Pi_C,2
174,174,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,6,1af4321a-ddd3-e779-4879-996dfe38f4eb,0,0,,0.0,0,3,"perfect
",,,Pi,C,Pi_C,2
175,175,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,6,1af4321a-ddd3-e779-4879-996dfe38f4eb,1,0,,0.0,0,3,"perfect
",,,Pi,C,Pi_C,2
176,176,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,8,1ee1723b-4a96-86a4-e752-41027acf6bcc,0,1,"tall C, blue",0.0,1,4,"last shape is like a tall C, blue 9, 1",tall c blue,,Pi,C,Pi_C,2
177,177,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,4.0,8,1ee1723b-4a96-86a4-e752-41027acf6bcc,1,1,"tall C, blue",0.0,1,4,"last shape is like a tall C, blue 9, 1",tall c blue,,Pi,C,Pi_C,2
178,178,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,0,eed15368-5811-6722-277d-fc7b722c353d,0,1,"red, house",0.0,1,0,"house shape, red 2, 1",red house,,Pi,L,Pi_L,2
179,179,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,0,eed15368-5811-6722-277d-fc7b722c353d,1,1,"house shape, red",0.0,1,0,"house shape, red 2, 1",house shape red,,Pi,L,Pi_L,2
180,180,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,2,edfda291-2fdb-5c0d-be4a-565e3e581dd5,0,1,red,0.0,0,1,"red 5,1",red,,Pi,L,Pi_L,2
181,181,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,2,edfda291-2fdb-5c0d-be4a-565e3e581dd5,1,1,red,0.0,0,1,"red 5,1",red,,Pi,L,Pi_L,2
182,182,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,4,3a8be161-7fd2-770a-568d-6f3ef4b445aa,0,1,blue,0.0,0,2,now the blues,blue,,Pi,L,Pi_L,2
183,183,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,4,3a8be161-7fd2-770a-568d-6f3ef4b445aa,1,1,blues,0.0,0,2,now the blues,blues,,Pi,L,Pi_L,2
184,184,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,6,f9adf8c5-6247-b40d-ae5c-eb3d1c275035,0,1,"L, blue",0.0,1,3,"this one is a ig L, blue 8,1",l blue,,Pi,L,Pi_L,2
185,185,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,6,f9adf8c5-6247-b40d-ae5c-eb3d1c275035,1,1,"ig L, blue",0.0,1,3,"this one is a ig L, blue 8,1",ig l blue,,Pi,L,Pi_L,2
186,186,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,8,7636efd9-8376-ffa8-76fe-579f6382f3b5,0,1,blue,0.0,0,4,another blue to the right of that one,blue,,Pi,L,Pi_L,2
187,187,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,8,7636efd9-8376-ffa8-76fe-579f6382f3b5,1,1,another blue,0.0,0,4,another blue to the right of that one,another blue,,Pi,L,Pi_L,2
188,188,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,10,ffb59512-fa04-a706-ef8d-ff9bfae3fcee,0,1,red,0.0,0,5,"now red 8,2",red,,Pi,L,Pi_L,2
189,189,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,5.0,10,ffb59512-fa04-a706-ef8d-ff9bfae3fcee,1,1,red,0.0,0,5,"now red 8,2",red,,Pi,L,Pi_L,2
190,190,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,0,387cdf02-9e3b-3f04-d418-864590de6fba,0,1,"blue, big L",0.0,1,0,"Big L : blue 2,1",blue big l,,L,C,L_C,2
191,191,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,0,387cdf02-9e3b-3f04-d418-864590de6fba,1,1,"Big L, blue",0.0,1,0,"Big L : blue 2,1",big l blue,,L,C,L_C,2
192,192,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,2,4fab2ad8-8091-a21d-6637-c09facf606fc,0,1,blue,0.0,0,1,another blue next to that,blue,,L,C,L_C,2
193,193,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,2,4fab2ad8-8091-a21d-6637-c09facf606fc,1,1,another blue,0.0,0,1,another blue next to that,another blue,,L,C,L_C,2
194,194,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,4,849648e8-5084-a40f-3b8f-5fc77c96eefa,0,1,red,0.0,0,2,now the reds,red,,L,C,L_C,2
195,195,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,4,849648e8-5084-a40f-3b8f-5fc77c96eefa,1,2,reds,0.0,0,2,now the reds,reds,,L,C,L_C,2
196,196,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,6,78c5a976-1786-72e8-006b-8fd6af157ed9,0,1,"blue, tall C",0.0,1,3,"Tall C : blue 9, 1",blue tall c,,L,C,L_C,2
197,197,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,6.0,6,78c5a976-1786-72e8-006b-8fd6af157ed9,1,1,"Tall C, blue",0.0,1,3,"Tall C : blue 9, 1",tall c blue,,L,C,L_C,2
198,198,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,0,f325f875-e417-2ba3-64ee-c62b51306e5c,0,1,"blue, tall C",0.0,1,0,"Tall C: blue 3,1",blue tall c,,C,Pi,C_Pi,3
199,199,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,0,f325f875-e417-2ba3-64ee-c62b51306e5c,1,1,"Tall C, blue",0.0,1,0,"Tall C: blue 3,1",tall c blue,,C,Pi,C_Pi,3
200,200,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,2,6e6d086c-f7b3-7a86-d21d-bc093a357442,0,1,"red, house",0.0,1,1,"House : Red 8, 1",red house,,C,Pi,C_Pi,3
201,201,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,2,6e6d086c-f7b3-7a86-d21d-bc093a357442,1,1,"House, Red",0.0,1,1,"House : Red 8, 1",house red,,C,Pi,C_Pi,3
202,202,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,4,c57842a9-934c-472a-0c72-fe13fbf28c1c,0,1,red,0.0,0,2,"red 11,1",red,,C,Pi,C_Pi,3
203,203,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,7.0,4,c57842a9-934c-472a-0c72-fe13fbf28c1c,1,1,red,0.0,0,2,"red 11,1",red,,C,Pi,C_Pi,3
204,204,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,8.0,0,437249fd-17ee-2fe6-6810-91fe0a5a0322,0,1,"blue, big L",0.0,1,0,"Big L : blue 2,1",blue big l,,L,Pi,L_Pi,3
205,205,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,8.0,0,437249fd-17ee-2fe6-6810-91fe0a5a0322,1,1,"Big L, blue",0.0,1,0,"Big L : blue 2,1",big l blue,,L,Pi,L_Pi,3
206,206,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,8.0,2,2db6de21-53a9-ec5d-b9b5-c70e3346f7c6,0,1,"red, house",0.0,1,1,"House : Red 8, 1",red house,,L,Pi,L_Pi,3
207,207,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,8.0,2,2db6de21-53a9-ec5d-b9b5-c70e3346f7c6,1,1,"House, Red",0.0,1,1,"House : Red 8, 1",house red,,L,Pi,L_Pi,3
208,208,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,9.0,0,b2daa1f6-cc16-014a-2e4a-6e781cf4a8ed,0,1,"red, house",0.0,1,0,"House : Red 2,1",red house,,Pi,L,Pi_L,3
209,209,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,9.0,0,b2daa1f6-cc16-014a-2e4a-6e781cf4a8ed,1,1,"House, Red",0.0,1,0,"House : Red 2,1",house red,,Pi,L,Pi_L,3
210,210,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,9.0,2,f3f05323-3bd5-f8a2-073c-36ba5d393bf9,0,1,blue,0.0,0,1,"Big L : Blue 8,1",blue,,Pi,L,Pi_L,3
211,211,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,9.0,2,f3f05323-3bd5-f8a2-073c-36ba5d393bf9,1,1,"Big L, Blue",0.0,1,1,"Big L : Blue 8,1",big l blue,,Pi,L,Pi_L,3
212,212,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,10.0,0,88da091b-61f6-c877-0212-585b0b2f8580,0,1,blue,0.0,0,0,"Tall C : Blue 3, 1",blue,,C,L,C_L,3
213,213,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,10.0,0,88da091b-61f6-c877-0212-585b0b2f8580,1,1,"Tall C, Blue",0.0,1,0,"Tall C : Blue 3, 1",tall c blue,,C,L,C_L,3
214,214,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,10.0,2,d24e3104-1dd2-6234-2131-24bd01275a63,0,1,blue,0.0,0,1,"Big L : blue 8, 1",blue,,C,L,C_L,3
215,215,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,10.0,2,d24e3104-1dd2-6234-2131-24bd01275a63,1,1,"Big L, Blue",0.0,1,1,"Big L : blue 8, 1",big l blue,,C,L,C_L,3
216,216,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,11.0,0,e998952c-ef58-951f-9b1a-e0199aca0c4a,0,1,blue,0.0,0,0,"House : Red 2, 1",blue,,Pi,C,Pi_C,4
217,217,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,11.0,0,e998952c-ef58-951f-9b1a-e0199aca0c4a,1,1,"House, Red",0.0,1,0,"House : Red 2, 1",house red,,Pi,C,Pi_C,4
218,218,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,11.0,2,7751b3fa-bdb6-2ff3-14e1-67063309a536,0,1,"blue, tall C",0.0,1,1,"Tall C, blue 9, 1",blue tall c,,Pi,C,Pi_C,4
219,219,0208-b497c845-b076-45c9-b958-a62a3ae6e65f,11.0,2,7751b3fa-bdb6-2ff3-14e1-67063309a536,1,1,"Tall C, Blue",0.0,1,1,"Tall C, blue 9, 1",tall c blue,,Pi,C,Pi_C,4
220,220,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,0,0d742256-0b36-f3cd-0acf-eba4441030ae,0,2,two blocks,0.0,0,0,okay two blocks placed horizontally side by side. one spot from left,two blocks,,L,Pi,L_Pi,1
221,221,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,0,0d742256-0b36-f3cd-0acf-eba4441030ae,1,2,two blocks placed horizontally,0.0,0,0,okay two blocks placed horizontally side by side. one spot from left,two blocks placed horizontally,,L,Pi,L_Pi,1
222,222,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,2,4a30f7cd-00fd-ec23-598c-a3b429b10823,0,2,"2 blocks, L",0.0,1,1,"now on top of that. at the very left square, 2 blocks vertically goin up from there. to make an L",2 blocks l,,L,Pi,L_Pi,1
223,223,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,2,4a30f7cd-00fd-ec23-598c-a3b429b10823,1,2,"2 blocks vertically, L",0.0,1,1,"now on top of that. at the very left square, 2 blocks vertically goin up from there. to make an L",2 blocks vertically l,,L,Pi,L_Pi,1
224,224,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,4,104dff66-23f1-b67e-01d3-4690a795ac54,0,1,one vertical,0.0,0,2,"nice. ok, now two spots to the right of that L you will place one vertical on the bottom row",one vertical,,L,Pi,L_Pi,1
225,225,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,4,104dff66-23f1-b67e-01d3-4690a795ac54,1,1,one vertical,0.0,0,2,"nice. ok, now two spots to the right of that L you will place one vertical on the bottom row",one vertical,,L,Pi,L_Pi,1
226,226,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,6,38dfe76b-ae35-8290-6d80-ab08c963d148,0,1,another vertical,0.0,0,3,now two spots to the right of that another vertical,another vertical,,L,Pi,L_Pi,1
227,227,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,6,38dfe76b-ae35-8290-6d80-ab08c963d148,1,1,another vertical,0.0,0,3,now two spots to the right of that another vertical,another vertical,,L,Pi,L_Pi,1
228,228,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,8,8ec9ea98-6581-f934-9bcf-b1c4f87e3560,0,2,"two horizontal blocks, upside down u, n",0.0,2,4,now two horizontal blocks connecting the two. above them. to make an upside down u. like an n,two horizontal blocks upside down u n,,L,Pi,L_Pi,1
229,229,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0.0,8,8ec9ea98-6581-f934-9bcf-b1c4f87e3560,1,2,"two horizontal blocks, upside down u, an n",0.0,2,4,now two horizontal blocks connecting the two. above them. to make an upside down u. like an n,two horizontal blocks upside down u an n,,L,Pi,L_Pi,1
230,230,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,0,315e8080-7425-f4e9-3891-aef5ebe0572c,0,4,"L, two horizontal, two vert",0.0,1,0,"same as last one. on the left side, one spot from left you will make an L. two horizontal, two vert",l two horizontal two vert,,L,C,L_C,1
231,231,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,0,315e8080-7425-f4e9-3891-aef5ebe0572c,1,4,"an L, two horizontal, two vert",0.0,1,0,"same as last one. on the left side, one spot from left you will make an L. two horizontal, two vert",an l two horizontal two vert,,L,C,L_C,1
232,232,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1.0,2,9b3a0c89-1a32-e148-9bba-c83856e9b78d,0,1,horizontal,0.0,0,1,"nice, now 3 spots from that to the right place one horizontal on bottom row",horizontal,,L,C,L_C,1
